run_id,ticker,horizon,rho_train,rho_test
20260304T034058Z,COIN,42,0.6659038383940413,-0.07350815968567397
20260304T034058Z,COO,10,0.45633745470024367,0.0679066333299473
20260304T034058Z,COO,21,0.4388756383986858,0.08031025460197802
20260304T034058Z,COO,31,0.4429991148701809,0.1015913777142415
20260304T034058Z,COO,42,0.4388695144703161,0.0925805336163079
20260304T034058Z,COP,10,0.5098145169321164,0.2925124208391465
20260304T034058Z,COP,21,0.5668524105249986,0.3764056008201586
20260304T034058Z,COP,31,0.5800680164151347,0.3483695363748498
20260304T034058Z,COP,42,0.5316228159681328,0.33103654510212405
20260304T034058Z,COR,10,0.2956259334539048,-0.17532048415824047
20260304T034058Z,COR,21,0.29405267687898323,-0.4620435319580088
20260304T034058Z,COR,31,0.3025174343752235,-0.607908596902304
20260304T034058Z,COR,42,0.28888256256383643,-0.7234086359388391
20260304T034058Z,COST,10,0.5012482295725347,0.008042459908082004
20260304T034058Z,COST,21,0.5120537525309558,-0.09775850285077069
20260304T034058Z,COST,31,0.4562296710714541,-0.03592680804802699
20260304T034058Z,COST,42,0.4151187404215761,-0.05338308914650905
20260304T034058Z,CPAY,10,0.4626326946492263,0.06970046223038616
20260304T034058Z,CPAY,21,0.4028103232738788,0.0017810572132592312
20260304T034058Z,CPAY,31,0.3622699891817466,-0.031006871796686167
20260304T034058Z,CPAY,42,0.3502596262387867,-0.06433134133065314
20260304T034058Z,CPB,10,0.1940282189497071,0.015828801248883004
20260304T034058Z,CPB,21,0.07574453105544122,0.02183987122070541
20260304T034058Z,CPB,31,-0.007212835723481867,-0.08531175570947723
20260304T034058Z,CPB,42,-0.029620130436606548,-0.09592927164436636
20260304T034058Z,CPRT,10,0.4861369680186849,-0.055434085424411125
20260304T034058Z,CPRT,21,0.44295794903089963,0.008973033088125085
20260304T034058Z,CPRT,31,0.4105252552571346,-0.025227036250215093
20260304T034058Z,CPRT,42,0.3674717850994812,-0.001462639829403666
20260304T034058Z,CPT,10,0.6737806908707722,0.0774778395470013
20260304T034058Z,CPT,21,0.6867982485526744,0.07577009778353327
20260304T034058Z,CPT,31,0.6673663811601459,0.11322302220749834
20260304T034058Z,CPT,42,0.6245232562786633,0.1574727958655026
20260304T034058Z,CRH,10,0.6166269756519364,0.38081487152944177
20260304T034058Z,CRH,21,0.6403971874352191,0.3066855219218571
20260304T034058Z,CRH,31,0.6197974818503683,0.1991318989348956
20260304T034058Z,CRH,42,0.5773072816904344,0.11888247039092383
20260304T034058Z,CRL,10,0.5350615355317391,0.08004361668265153
20260304T034058Z,CRL,21,0.5727169091496875,0.0006852641234554578
20260304T034058Z,CRL,31,0.5576693481331807,-0.08413456048966175
20260304T034058Z,CRL,42,0.5207072424549569,-0.11871532150261627
20260304T034058Z,CRM,10,0.4752985185982031,-0.013474603246403613
20260304T034058Z,CRM,21,0.4525245270657759,-0.05547341978572756
20260304T034058Z,CRM,31,0.4110963204527573,-0.04654568787923134
20260304T034058Z,CRM,42,0.3808700057334036,-0.04716340936721523
20260304T034058Z,CRWD,10,0.3036679947003224,-0.039386928962055326
20260304T034058Z,CRWD,21,0.30163221050689976,-0.14894789852369741
20260304T034058Z,CRWD,31,0.21059875541347015,0.02678427802694452
20260304T034058Z,CRWD,42,0.17564494538924566,-0.07660573306207935
20260304T034058Z,CSCO,10,0.2793686536570152,0.03874590294530732
20260304T034058Z,CSCO,21,0.26851205647164716,0.05740735744647685
20260304T034058Z,CSCO,31,0.26522575913635515,0.03684958757962552
20260304T034058Z,CSCO,42,0.24625709728900025,0.024224139694683403
20260304T034058Z,CSGP,10,0.353166274593681,0.01817910703090057
20260304T034058Z,CSGP,21,0.38598192482436117,0.033542269944903086
20260304T034058Z,CSGP,31,0.372534142318146,0.04857007769166813
20260304T034058Z,CSGP,42,0.3327881909201015,0.04655940989477891
20260304T034058Z,CSX,10,0.37406209800951845,0.24332156894707874
20260304T034058Z,CSX,21,0.3411237586196593,0.34927561646792205
20260304T034058Z,CSX,31,0.3220837878191831,0.3408753700847677
20260304T034058Z,CSX,42,0.27363104627562984,0.30187916267112624
20260304T034058Z,CTAS,10,0.3958446152242933,-0.1378710887028887
20260304T034058Z,CTAS,21,0.3401782008889013,-0.33159034634915496
20260304T034058Z,CTAS,31,0.3280285409663114,-0.45434219392522235
20260304T034058Z,CTAS,42,0.32633728644121957,-0.5487528472986084
20260304T034058Z,CTRA,10,0.44188301660965645,0.026323917307850383
20260304T034058Z,CTRA,21,0.45978254831607607,-0.05840587879300437
20260304T034058Z,CTRA,31,0.4943096434446749,-0.05985458744292935
20260304T034058Z,CTRA,42,0.47913305894665276,-0.04911191270997536
20260304T034058Z,CTSH,10,0.4010025963991116,0.015257014422369052
20260304T034058Z,CTSH,21,0.31408908969824295,0.001419390036991073
20260304T034058Z,CTSH,31,0.2884673507796295,-0.007369209912241061
20260304T034058Z,CTSH,42,0.2786868102233238,0.020861661224896653
20260304T034058Z,CTVA,10,0.2877523556996409,
20260304T034058Z,CTVA,21,0.29087191180196625,
20260304T034058Z,CTVA,31,0.3042933374547284,
20260304T034058Z,CTVA,42,0.3196154405793972,
20260304T034058Z,CVNA,10,0.73270088495873,0.5017492324243467
20260304T034058Z,CVNA,21,0.7491037513518579,0.5193071518072867
20260304T034058Z,CVNA,31,0.7275360869215363,0.5517600837545451
20260304T034058Z,CVNA,42,0.6880108834236941,0.5898150610724604
20260304T034058Z,CVS,10,0.2151728407251999,0.004329080130055147
20260304T034058Z,CVS,21,0.23238060332303678,0.007833324340365834
20260304T034058Z,CVS,31,0.1629821051784565,-0.020033386028365255
20260304T034058Z,CVS,42,0.13856224531657943,-0.028698332385140638
20260304T034058Z,CVX,10,0.5283400575138524,-0.027903434337791373
20260304T034058Z,CVX,21,0.5954899903010048,0.035081716098011355
20260304T034058Z,CVX,31,0.6389704889671697,0.014321576926973691
20260304T034058Z,CVX,42,0.6066392412356418,-0.007716097613209637
20260304T034058Z,D,10,0.3830116147612929,0.1710013402825968
20260304T034058Z,D,21,0.3696748259962379,0.15065978404887378
20260304T034058Z,D,31,0.3538463808025176,0.0035336763066947346
20260304T034058Z,D,42,0.32267151443609987,-0.04323436581143603
20260304T034058Z,DAL,10,0.6771446634171455,0.16328594295853435
20260304T034058Z,DAL,21,0.6792844567041668,0.11202434696067674
20260304T034058Z,DAL,31,0.637553141316787,-0.0009874287772769158
20260304T034058Z,DAL,42,0.6259874409993099,-0.023423217938209756
20260304T034058Z,DASH,10,0.7157324558640348,0.18600549702244623
20260304T034058Z,DASH,21,0.7030746566478479,0.16465173784009618
20260304T034058Z,DASH,31,0.6736744368120127,0.1050806128178391
20260304T034058Z,DASH,42,0.6657984296105166,0.023540633748743343
20260304T034058Z,DD,10,0.20935678473442246,-0.04534469116930677
20260304T034058Z,DD,21,0.2736709742948812,-0.01124031007751938
20260304T034058Z,DD,31,0.21007692359273294,0.002408997545654326
20260304T034058Z,DD,42,0.17713988098818084,-0.05159568250758924
20260304T034058Z,DDOG,10,0.29868708991852405,0.23202871584246468
20260304T034058Z,DDOG,21,0.28420208222999205,0.23394356519815068
20260304T034058Z,DDOG,31,0.27889017408321265,0.2184886026634246
20260304T034058Z,DDOG,42,0.28054124004724723,0.30795347099118175
20260304T034058Z,DE,10,0.4048781724025414,0.06973450953571218
20260304T034058Z,DE,21,0.3498494838930221,0.031868378927678555
20260304T034058Z,DE,31,0.24277756419426363,0.0009110397432041902
20260304T034058Z,DE,42,0.18638337531357035,-0.01521603340888405
20260304T034058Z,DECK,10,0.4733585538737305,-0.021631225853772657
20260304T034058Z,DECK,21,0.42446222760907537,0.02566023369724875
20260304T034058Z,DECK,31,0.37160890226021026,-0.009217502898762818
20260304T034058Z,DECK,42,0.3177107223236637,-0.025189772751510107
20260304T034058Z,DELL,10,0.3648662225100684,0.5389340316783077
20260304T034058Z,DELL,21,0.3403903353709608,0.5688143371883188
20260304T034058Z,DELL,31,0.36093846112581357,0.5137297629366839
20260304T034058Z,DELL,42,0.38894590174770566,0.48063915297300847
20260304T034058Z,DG,10,0.3472323390757803,0.2716796390374174
20260304T034058Z,DG,21,0.2725998596100228,0.16924704880783228
20260304T034058Z,DG,31,0.24230253334883056,0.03152117101976948
20260304T034058Z,DG,42,0.24824956645074375,-0.08597451066510023
20260304T034058Z,DGX,10,0.42372410133685473,0.03305847430133714
20260304T034058Z,DGX,21,0.3756487948277308,-0.00427420756968051
20260304T034058Z,DGX,31,0.3265673503325942,-0.08013113182817452
20260304T034058Z,DGX,42,0.31504453840836716,-0.13566717870523162
20260304T034058Z,DHI,10,0.6025801630733391,-0.019607148294289067
20260304T034058Z,DHI,21,0.6170877202272793,-0.11750870819019527
20260304T034058Z,DHI,31,0.5809869979794006,-0.01912652757965768
20260304T034058Z,DHI,42,0.5243450161937686,-0.039032660631605154
20260304T034058Z,DHR,10,0.39004925387306805,-0.06425066988073229
20260304T034058Z,DHR,21,0.4413617138507952,-0.15822616713729862
20260304T034058Z,DHR,31,0.4533338884021171,-0.15683826592068084
20260304T034058Z,DHR,42,0.4489652156504811,-0.23355844748282042
20260304T034058Z,DIS,10,0.46483777789625313,0.07683316424329759
20260304T034058Z,DIS,21,0.4468603203851571,0.012774060684544687
20260304T034058Z,DIS,31,0.44126651795293603,0.016851420916443264
20260304T034058Z,DIS,42,0.4130732038565652,0.0397240650435523
20260304T034058Z,DLR,10,0.5934429223859531,0.10220146402023216
20260304T034058Z,DLR,21,0.6648673878620335,0.08743292745073353
20260304T034058Z,DLR,31,0.6475182055110507,0.05057468676475555
20260304T034058Z,DLR,42,0.6096727065306106,0.04196037787836697
20260304T034058Z,DLTR,10,0.18763231345985457,0.10575906000531832
20260304T034058Z,DLTR,21,0.13366068561510738,-0.10126036439504307
20260304T034058Z,DLTR,31,0.06464087422215864,-0.24146589752290465
20260304T034058Z,DLTR,42,0.02119863252562906,-0.23491513929291666
20260304T034058Z,DOC,10,0.5374752266341694,0.4057224904200263
20260304T034058Z,DOC,21,0.5672021507394978,0.4645189961450146
20260304T034058Z,DOC,31,0.53326017228739,0.44692859796370954
20260304T034058Z,DOC,42,0.5186936710062495,0.39880201257708325
20260304T034058Z,DOV,10,0.37020730077019176,0.056751090781858846
20260304T034058Z,DOV,21,0.4132678704753072,0.04416431350683765
20260304T034058Z,DOV,31,0.4048492373578428,-0.03605707145349838
20260304T034058Z,DOV,42,0.3974369171488889,-0.07915657715640564
20260304T034058Z,DOW,10,0.4247627033625539,-0.014104996420179709
20260304T034058Z,DOW,21,0.45151577338675136,-0.03614474620891593
20260304T034058Z,DOW,31,0.44865592920330133,-0.06989853336729404
20260304T034058Z,DOW,42,0.423599342248771,-0.08046850206964747
20260304T034058Z,DPZ,10,0.2724966347550698,0.035974730228955615
20260304T034058Z,DPZ,21,0.21431840997156895,0.06366976024748647
20260304T034058Z,DPZ,31,0.14593669533652812,0.021978813702423702
20260304T034058Z,DPZ,42,0.07896954854566109,-0.04284139181048799
20260304T034058Z,DRI,10,0.5293219277267054,-0.03746266695599928
20260304T034058Z,DRI,21,0.5266607470258852,0.005510590718058478
20260304T034058Z,DRI,31,0.5267174759495028,0.02505206515743378
20260304T034058Z,DRI,42,0.5138906958331364,0.03882407274807136
20260304T034058Z,DTE,10,0.5609954310904781,-0.10783122069803786
20260304T034058Z,DTE,21,0.5203389375620637,-0.3167480530225364
20260304T034058Z,DTE,31,0.48134041288176804,-0.3460219003340211
20260304T034058Z,DTE,42,0.4660768731379223,-0.20527041338444724
20260304T034058Z,DUK,10,0.513733227799084,0.16409071008156692
20260304T034058Z,DUK,21,0.4945150188971791,0.11686256347536225
20260304T034058Z,DUK,31,0.47758702658965735,0.1507565730753582
20260304T034058Z,DUK,42,0.4529016464193609,0.2426057292893169
20260304T034058Z,DVA,10,0.19006629961021937,-0.01651078906992559
20260304T034058Z,DVA,21,0.13636406241278032,-0.01240400007194374
20260304T034058Z,DVA,31,0.13478576952650023,-0.06021385713159981
20260304T034058Z,DVA,42,0.14624610978531746,-0.08069417281540975
20260304T034058Z,DVN,10,0.4030057386614039,0.33974409350473994
20260304T034058Z,DVN,21,0.4617914487269258,0.4549035654118479
20260304T034058Z,DVN,31,0.5060012695801445,0.49454775279543667
20260304T034058Z,DVN,42,0.463675356691564,0.5461702228608315
20260304T034058Z,DXCM,10,0.21509640305502511,0.11647187091540905
20260304T034058Z,DXCM,21,0.20882831356533146,0.0832774270520453
20260304T034058Z,DXCM,31,0.13427697634289393,0.04881806061912106
20260304T034058Z,DXCM,42,0.16939101270221454,0.06656608714463993
20260304T034058Z,EA,10,0.18872704727347595,0.09832979901458759
20260304T034058Z,EA,21,0.1988371951974546,0.05303887360084414
20260304T034058Z,EA,31,0.2051561047135398,0.0017481027376221622
20260304T034058Z,EA,42,0.21786589801394,-0.06215875400950572
20260304T034058Z,EBAY,10,0.3021328833511099,0.12995575509601978
20260304T034058Z,EBAY,21,0.2514682779682471,-0.005368354144534946
20260304T034058Z,EBAY,31,0.2409271511336814,-0.1054922105435224
20260304T034058Z,EBAY,42,0.26095764533201593,-0.07582247870264659
20260304T034058Z,ECL,10,0.588929387849828,-0.026114769575133402
20260304T034058Z,ECL,21,0.6433479983790593,-0.10783887000365713
20260304T034058Z,ECL,31,0.6518179918281953,-0.19161184078273832
20260304T034058Z,ECL,42,0.6066800951708524,-0.13221781763621002
20260304T034058Z,ED,10,0.46223118919832346,-0.003815789256126205
20260304T034058Z,ED,21,0.48170974009943873,-0.005934480018422064
20260304T034058Z,ED,31,0.48836410798583785,0.0459520825679625
20260304T034058Z,ED,42,0.45511668237140107,0.15010209689288093
20260304T034058Z,EFX,10,0.5312471285924731,0.12840149082727376
20260304T034058Z,EFX,21,0.5321668650508875,0.088697488563943
20260304T034058Z,EFX,31,0.5140776544953866,0.03250522259764529
20260304T034058Z,EFX,42,0.46169182252441016,-0.03599577426716748
20260304T034058Z,EG,10,0.46919607108903116,0.01477451546689174
20260304T034058Z,EG,21,0.48278756302304826,-0.03209934830962187
20260304T034058Z,EG,31,0.4268177683105643,-0.16802129887088968
20260304T034058Z,EG,42,0.35639246107176387,-0.11982250877422841
20260304T034058Z,EIX,10,0.2909297960642119,0.2422969535096553
20260304T034058Z,EIX,21,0.34232972192912114,0.4203094180350966
20260304T034058Z,EIX,31,0.33036969816179096,0.500898013402657
20260304T034058Z,EIX,42,0.28661893824974444,0.5897438486815043
20260304T034058Z,EL,10,0.4840521618484856,0.021033938840339054
20260304T034058Z,EL,21,0.4480809701784866,-0.04002574986360666
20260304T034058Z,EL,31,0.4063578807846362,-0.06012412011894175
20260304T034058Z,EL,42,0.3822239113799992,-0.08695476924965384
20260304T034058Z,ELV,10,0.1767788057447394,0.17650296791750214
20260304T034058Z,ELV,21,0.21507048168980533,0.15855695845848547
20260304T034058Z,ELV,31,0.19895573680351905,0.18216324095352812
20260304T034058Z,ELV,42,0.17883478250710913,0.12787699582954817
20260304T034058Z,EME,10,0.2931843130005345,0.012984183081115758
20260304T034058Z,EME,21,0.29490785791744084,0.0764568607349053
20260304T034058Z,EME,31,0.334631452954009,0.1258777100014956
20260304T034058Z,EME,42,0.31646258207814165,0.10571183444599065
20260304T034058Z,EMR,10,0.33771783132375555,0.04687987367199007
20260304T034058Z,EMR,21,0.3840861309633278,0.08250238313638734
20260304T034058Z,EMR,31,0.339369993205064,0.08613209352590874
20260304T034058Z,EMR,42,0.3256677621308655,0.13587211020683368
20260304T034058Z,EOG,10,0.40186026722794566,0.28185603117788177
20260304T034058Z,EOG,21,0.4622050583213788,0.33813947493060426
20260304T034058Z,EOG,31,0.5035011466454474,0.320393138174093
20260304T034058Z,EOG,42,0.48165073032267725,0.3608045433157203
20260304T034058Z,EPAM,10,0.63830359057254,-0.22022296137608893
20260304T034058Z,EPAM,21,0.6344972805988698,-0.17023307188900447
20260304T034058Z,EPAM,31,0.6123378603104213,-0.0714809984287982
20260304T034058Z,EPAM,42,0.5777014719491615,0.00894847243762713
20260304T034058Z,EQIX,10,0.42261311045374783,0.19612741780164056
20260304T034058Z,EQIX,21,0.4375536269007321,0.17549791063388429
20260304T034058Z,EQIX,31,0.4213739181746656,0.13795409260280758
20260304T034058Z,EQIX,42,0.395423195629213,0.11322604754254136
20260304T034058Z,EQR,10,0.6718270033289135,0.12312846652812888
20260304T034058Z,EQR,21,0.6737539914631149,0.144810308338879
20260304T034058Z,EQR,31,0.655946988323439,0.11563836305536838
20260304T034058Z,EQR,42,0.6487861186478162,0.0492475470682999
20260304T034058Z,EQT,10,0.2780254264352358,0.00544652658771444
20260304T034058Z,EQT,21,0.4040787785059205,-0.08097822502802808
20260304T034058Z,EQT,31,0.44520970424147055,-0.10772816229405775
20260304T034058Z,EQT,42,0.4425374221007575,-0.24213771240205573
20260304T034058Z,ERIE,10,0.3304241275942303,0.01703664622647114
20260304T034058Z,ERIE,21,0.26340248436582814,-0.07093113185488947
20260304T034058Z,ERIE,31,0.19740677079608038,-0.1554323860557045
20260304T034058Z,ERIE,42,0.1674804707453847,-0.24029019484598144
20260304T034058Z,ES,10,0.4769795795013285,0.2837123736454123
20260304T034058Z,ES,21,0.47889625266440145,0.3916720624471663
20260304T034058Z,ES,31,0.4851971090229596,0.4065844130990307
20260304T034058Z,ES,42,0.44501665222098913,0.41457616657083174
20260304T034058Z,ESS,10,0.6357203884997953,0.06962569712726209
20260304T034058Z,ESS,21,0.6278031747391175,-0.0016304250076440224
20260304T034058Z,ESS,31,0.5898429676882913,0.036520712685565046
20260304T034058Z,ESS,42,0.5699472126522478,0.054862530921456126
20260304T034058Z,ETN,10,0.33941523342091745,0.048541382171899836
20260304T034058Z,ETN,21,0.40266483698912,-0.020912096740349044
20260304T034058Z,ETN,31,0.3970487737822759,-0.012686529959779164
20260304T034058Z,ETN,42,0.3762351908525233,0.02482082640325627
20260304T034058Z,ETR,10,0.46238630435484407,-0.042186626343539674
20260304T034058Z,ETR,21,0.45645153871447514,-0.03808162159996966
20260304T034058Z,ETR,31,0.4518011609505757,-0.06229244295347345
20260304T034058Z,ETR,42,0.43725622847044365,-0.05603588129469002
20260304T034058Z,EVRG,10,0.42793095982221957,0.47876215949133605
20260304T034058Z,EVRG,21,0.4054235404743566,0.5695363225957302
20260304T034058Z,EVRG,31,0.41374478086331445,0.616210878763366
20260304T034058Z,EVRG,42,0.42956426016940336,0.6588127292584117
20260304T034058Z,EW,10,0.4026854975267908,0.013622067717528372
20260304T034058Z,EW,21,0.42281734141589267,0.06821705426356589
20260304T034058Z,EW,31,0.4496370185430226,0.07186842677868739
20260304T034058Z,EW,42,0.43605474875222333,0.08376465054875823
20260304T034058Z,EXC,10,0.5743872619403687,0.046121244121889074
20260304T034058Z,EXC,21,0.5891756814730684,-0.003395444762195963
20260304T034058Z,EXC,31,0.5423537524139904,-0.010876672718822419
20260304T034058Z,EXC,42,0.5028276141017857,0.0340716468039522
20260304T034058Z,EXE,10,0.5460720521514456,0.04967856912166933
20260304T034058Z,EXE,21,0.6241337034159193,0.030836972881687442
20260304T034058Z,EXE,31,0.6782791969767153,0.1336156436337893
20260304T034058Z,EXE,42,0.660419840859055,0.13706089926010243
20260304T034058Z,EXPD,10,0.22305040038554283,0.006117744892713118
20260304T034058Z,EXPD,21,0.2885371369264147,0.06721358897342279
20260304T034058Z,EXPD,31,0.40966115844717826,0.01715150920608475
20260304T034058Z,EXPD,42,0.38566840951393605,-0.03253857809400645
20260304T034058Z,EXPE,10,0.5184535825439032,0.13640107892436362
20260304T034058Z,EXPE,21,0.48958620017596105,0.03969945502616953
20260304T034058Z,EXPE,31,0.41691616077176163,-0.004787582198621139
20260304T034058Z,EXPE,42,0.3233151457324169,-0.021196655455213022
20260304T034058Z,EXR,10,0.5740533490562119,-0.04335660292941625
20260304T034058Z,EXR,21,0.6056640655688004,-0.012335953284531496
20260304T034058Z,EXR,31,0.5940385389099492,0.009032561026797272
20260304T034058Z,EXR,42,0.5559271902759738,0.016657344343685973
20260304T034058Z,F,10,0.4421480860414452,-0.05302794872181524
20260304T034058Z,F,21,0.4948489518463733,-0.27734601302690354
20260304T034058Z,F,31,0.5121569674915958,-0.38282873048222554
20260304T034058Z,F,42,0.4838838627668289,-0.4226966071755181
20260304T034058Z,FANG,10,0.5298895160724687,0.34238852686412297
20260304T034058Z,FANG,21,0.5271438487635172,0.31954591509439617
20260304T034058Z,FANG,31,0.5445797645018239,0.28880217170003397
20260304T034058Z,FANG,42,0.5158582993897814,0.26282586959862064
20260304T034058Z,FAST,10,0.3252119386618455,-0.003085312507491547
20260304T034058Z,FAST,21,0.3034896770965116,-0.045403340019612264
20260304T034058Z,FAST,31,0.2924006240612259,-0.06426065752174982
20260304T034058Z,FAST,42,0.2604505208974862,-0.06768017841061975
20260304T034058Z,FCX,10,0.43658862747535176,-0.007940734897883446
20260304T034058Z,FCX,21,0.4554516963526583,-0.002573187767166076
20260304T034058Z,FCX,31,0.40019687432944706,0.05594925838309342
20260304T034058Z,FCX,42,0.33897909167399104,0.11780418594791482
20260304T034058Z,FDS,10,0.37204156299630203,0.02246059041779587
20260304T034058Z,FDS,21,0.36111383248871126,0.003355575939615221
20260304T034058Z,FDS,31,0.35818670204205705,-0.028298840334053266
20260304T034058Z,FDS,42,0.3601651297821816,-0.06605732771585385
20260304T034058Z,FDX,10,0.26678923613750954,-0.026237851930970557
20260304T034058Z,FDX,21,0.21714532473886375,-0.1100334014021894
20260304T034058Z,FDX,31,0.30292863976110435,-0.24695121497887698
20260304T034058Z,FDX,42,0.2693706930930714,-0.35456075653759783
20260304T034058Z,FE,10,0.45598788564402964,0.4546891859713151
20260304T034058Z,FE,21,0.4366435642196764,0.6282017961953752
20260304T034058Z,FE,31,0.4305199578892783,0.6775515947618029
20260304T034058Z,FE,42,0.39390798677925565,0.6953131712888703
20260304T034058Z,FFIV,10,0.2190933707855834,0.03821671054252574
20260304T034058Z,FFIV,21,0.2073363057452401,-0.047818905615808434
20260304T034058Z,FFIV,31,0.22586170517130388,-0.1904584467777497
20260304T034058Z,FFIV,42,0.21000787041422656,-0.2533958864832701
20260304T034058Z,FICO,10,0.37692179645034346,-0.017214664994318615
20260304T034058Z,FICO,21,0.28956836038569006,0.01764645047572798
20260304T034058Z,FICO,31,0.24743817502324583,-0.010976702148702914
20260304T034058Z,FICO,42,0.22047421225497535,-0.031567025180718855
20260304T034058Z,FIS,10,0.45456380421314674,0.16063539498105198
20260304T034058Z,FIS,21,0.41919002955994084,0.17799390876334703
20260304T034058Z,FIS,31,0.38289118938201844,0.2314959224337707
20260304T034058Z,FIS,42,0.37467171687029255,0.17596712390303101
20260304T034058Z,FISV,10,0.4005408262229685,0.1222631090984753
20260304T034058Z,FISV,21,0.3670624229024047,0.016931209793941138
20260304T034058Z,FISV,31,0.3207542378942851,-0.055684389458634936
20260304T034058Z,FISV,42,0.2772149957711588,-0.14300605958248472
20260304T034058Z,FITB,10,0.443415292728726,0.4685882687855486
20260304T034058Z,FITB,21,0.45777717570068593,0.589281132154655
20260304T034058Z,FITB,31,0.45945641629711753,0.591616022077235
20260304T034058Z,FITB,42,0.4322353964266624,0.6174898676868552
20260304T034058Z,FIX,10,0.34443788973984374,0.22321795535369904
20260304T034058Z,FIX,21,0.2831964670810958,0.2475608074485752
20260304T034058Z,FIX,31,0.30215457585294325,0.23913257437477584
20260304T034058Z,FIX,42,0.24531174253843102,0.19675487397887917
20260304T034058Z,FOX,10,0.46995134683123846,0.0693786066851794
20260304T034058Z,FOX,21,0.44905470505470513,-0.03613555603805509
20260304T034058Z,FOX,31,0.452468447296929,-0.08901365341527614
20260304T034058Z,FOX,42,0.42783910985074947,-0.07565544808155528
20260304T034058Z,FOXA,10,0.44577484757823876,0.052976745944418695
20260304T034058Z,FOXA,21,0.4168097172288789,-0.031238829326674843
20260304T034058Z,FOXA,31,0.4316264760163071,-0.09386091130513037
20260304T034058Z,FOXA,42,0.40185151362791366,-0.06805857896633652
20260304T034058Z,FRT,10,0.6131494980550929,0.28705748665154546
20260304T034058Z,FRT,21,0.6300151893304051,0.31372581641156616
20260304T034058Z,FRT,31,0.6037591642228739,0.3335225637124749
20260304T034058Z,FRT,42,0.5801099955553596,0.29599674059667797
20260304T034058Z,FSLR,10,0.36867495104214015,0.03631492534502948
20260304T034058Z,FSLR,21,0.45692292817118074,0.050269639142190806
20260304T034058Z,FSLR,31,0.4961300269115227,0.06883054017500326
20260304T034058Z,FSLR,42,0.5210434014245336,0.04913002050620867
20260304T034058Z,FTNT,10,0.38800604729335036,-0.062256887474559194
20260304T034058Z,FTNT,21,0.40274816894525617,-0.06290281000257798
20260304T034058Z,FTNT,31,0.398861691760246,-0.14038262061024384
20260304T034058Z,FTNT,42,0.4316192742932748,-0.08808354658600571
20260304T034058Z,FTV,10,0.46520271019859805,-0.02060132960980885
20260304T034058Z,FTV,21,0.5217409486062888,-0.17110214812017002
20260304T034058Z,FTV,31,0.5008812853157856,-0.13412917305252187
20260304T034058Z,FTV,42,0.4298138512779616,-0.08923426221394797
20260304T034058Z,GD,10,0.4359186385198537,0.02004698389166398
20260304T034058Z,GD,21,0.42914012780768757,-0.0680141129636624
20260304T034058Z,GD,31,0.3920322781811029,-0.23676354940440675
20260304T034058Z,GD,42,0.3745897781214582,-0.3523854627477797
20260304T034058Z,GDDY,10,0.3084103099264131,0.026381589274014867
20260304T034058Z,GDDY,21,0.26029690632148106,-0.05153285131027536
20260304T034058Z,GDDY,31,0.1588415639975681,-0.07734365577010599
20260304T034058Z,GDDY,42,0.09322683312323013,-0.08888412011562873
20260304T034058Z,GE,10,0.3142581649974778,0.3331793561321038
20260304T034058Z,GE,21,0.30330842899696986,0.5156718945784396
20260304T034058Z,GE,31,0.27519495207781985,0.5862264942901206
20260304T034058Z,GE,42,0.2986240847142767,0.6350652250655427
20260304T034058Z,GEHC,10,-0.03395860414647834,0.048766374470599824
20260304T034058Z,GEHC,21,-0.028410722985327708,-0.0759915054812604
20260304T034058Z,GEHC,31,-0.07513999593022501,-0.09816569240072566
20260304T034058Z,GEHC,42,-0.07929264425273455,-0.342041067041067
20260304T034058Z,GEN,10,0.15720449531422176,0.03073061139718954
20260304T034058Z,GEN,21,0.20075300522718878,-0.0529311078736428
20260304T034058Z,GEN,31,0.1816700404278296,-0.1209970135908153
20260304T034058Z,GEN,42,0.17193738276120404,-0.20621619751078743
20260304T034058Z,GEV,10,0.10865331286840103,
20260304T034058Z,GEV,21,-0.10076195031947245,
20260304T034058Z,GEV,31,-0.3879141197957603,
20260304T034058Z,GEV,42,-0.6273291925465838,
20260304T034058Z,GILD,10,0.3834480108697332,0.023812476892128617
20260304T034058Z,GILD,21,0.4184500717485754,0.021003825008843086
20260304T034058Z,GILD,31,0.4270808932658608,0.04294269857530431
20260304T034058Z,GILD,42,0.40164655788799436,0.0089148685465403
20260304T034058Z,GIS,10,0.095903817877077,0.009338342039368274
20260304T034058Z,GIS,21,0.07298991981293783,0.007474654819930814
20260304T034058Z,GIS,31,-0.04666270295400901,-0.037303418851527055
20260304T034058Z,GIS,42,-0.022486276067644695,0.018469516874420253
20260304T034058Z,GL,10,0.49711793494417117,0.2165430158866811
20260304T034058Z,GL,21,0.5008256588178374,0.1951247624357752
20260304T034058Z,GL,31,0.4495600390708818,0.20214677308597223
20260304T034058Z,GL,42,0.4112796479916891,0.1843860303575463
20260304T034058Z,GLW,10,0.27319868568007705,0.0648269726365976
20260304T034058Z,GLW,21,0.2642286289339634,0.14886643644669867
20260304T034058Z,GLW,31,0.25378191831771685,0.11336406048724947
20260304T034058Z,GLW,42,0.18587241829738205,0.057661230120055564
20260304T034058Z,GM,10,0.5570462881671773,-0.025359753208454766
20260304T034058Z,GM,21,0.5541698664449908,-0.2551087549536263
20260304T034058Z,GM,31,0.5153096725019669,-0.29764319727508254
